preco,condominio,iptu,area,quartos,banheiros,suites,vagas,academia,aceita_animais,acesso_para_deficientes,ar_condicionado,area_de_servico,armario_embutido,armario_na_cozinha,bicicletario,churrasqueira,circuito_de_seguranca,cozinha_americana,elevador,espaco_gourmet,interfone,jardim,lareira,mobiliado,perto_de_shopping,piscina,playground,portao_eletronico,portaria_24h,quadra_poliesportiva,salao_de_festas,salao_de_jogos,seguranca_24h,varanda,latitude,longitude,url
165000.0,293.0,400.0,43.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-30.036089,-51.12024826043478,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-43m2-venda-RS165000-id-2599051968/
160000.0,290.0,277.0,43.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-30.036089,-51.12024826043478,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-43m2-venda-RS160000-id-2564126906/
159000.0,330.0,530.0,40.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0397447,-51.1714578,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-40m2-venda-RS159000-id-2645458953/
170000.0,250.0,200.33333333333334,43.0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0361606,-51.1163607,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-43m2-venda-RS170000-id-2539793476/
159574.0,300.0,171.66666666666666,43.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0162339,-51.1069232,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-43m2-venda-RS159574-id-2644588173/
75371.0,189.66666666666666,134.33333333333334,10.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0357417,-51.1141942,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-10m2-venda-RS75371-id-2646621484/
170000.0,340.0,347.0,40.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.025985,-51.1171863,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-40m2-venda-RS170000-id-2634080710/
186000.0,400.0,37.0,50.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-30.036089,-51.12024826043478,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mario-quintana-bairros-porto-alegre-com-garagem-50m2-venda-RS186000-id-2629832297/
210000.0,350.0,485.0,49.0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-30.0379027,-51.1222789,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-49m2-venda-RS210000-id-2638427901/
110000.0,213.0,372.0,40.0,2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.025985,-51.1171863,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-40m2-venda-RS110000-id-2597979470/
115000.0,279.0,500.0,38.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0355837,-51.1013228,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-38m2-venda-RS115000-id-2645814227/
180000.0,400.0,118.33333333333333,51.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.036089,-51.12024826043478,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mario-quintana-bairros-porto-alegre-com-garagem-51m2-venda-RS180000-id-2640602159/
175000.0,183.0,13.0,40.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0471775,-51.1504995,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-40m2-venda-RS175000-id-2603601707/
135002.0,279.6666666666667,70.0,40.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.025985,-51.1171863,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-40m2-venda-RS135002-id-2639712302/
240000.0,280.6666666666667,399.0,50.0,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-30.036089,-51.12024826043478,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mario-quintana-bairros-porto-alegre-com-garagem-50m2-venda-RS240000-id-2571809823/
220990.0,300.0,589.0,40.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0162339,-51.1069232,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-40m2-venda-RS220990-id-2626532114/
232990.0,386.3333333333333,180.66666666666666,50.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0162339,-51.1069232,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-50m2-venda-RS232990-id-2639378586/
224990.0,330.0,424.0,51.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0357417,-51.1141942,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-51m2-venda-RS224990-id-2595817857/
195000.0,400.0,290.0,50.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0357417,-51.1141942,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mario-quintana-bairros-porto-alegre-com-garagem-50m2-venda-RS195000-id-2544601903/
165000.0,272.3333333333333,300.0,42.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.036089,-51.12024826043478,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-42m2-venda-RS165000-id-2640163639/
203990.0,346.6666666666667,337.6666666666667,41.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0265713,-51.1079999,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-41m2-venda-RS203990-id-2645629089/
180000.0,350.0,400.0,66.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.036089,-51.12024826043478,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mario-quintana-bairros-porto-alegre-com-garagem-66m2-venda-RS180000-id-2646829841/
135000.0,279.6666666666667,148.0,43.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0162339,-51.1069232,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mario-quintana-bairros-porto-alegre-com-garagem-43m2-venda-RS135000-id-2644878028/
215000.0,350.0,400.0,51.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-30.036089,-51.12024826043478,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mario-quintana-bairros-porto-alegre-com-garagem-51m2-venda-RS215000-id-2645793698/
155000.0,200.0,247.0,59.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.006866,-51.1924578,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-59m2-venda-RS155000-id-2646483688/
250000.0,250.0,41.0,54.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0116097,-51.2018065,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-com-garagem-54m2-venda-RS250000-id-2645660766/
150000.0,240.0,80.0,45.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.006866,-51.1924578,https://www.vivareal.com.br/imovel/apartamento-1-quartos-navegantes-bairros-porto-alegre-45m2-venda-RS150000-id-2646472502/
750000.0,500.0,2070.0,76.0,2,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-29.9912912,-51.0735886,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-com-garagem-76m2-venda-RS750000-id-2646288754/
280000.0,100.0,543.3333333333334,68.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9976398,-51.1964139,https://www.vivareal.com.br/imovel/apartamento-3-quartos-navegantes-bairros-porto-alegre-68m2-venda-RS280000-id-2646091491/
219000.0,200.0,223.33333333333334,77.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.002957,-51.2023389,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-77m2-venda-RS219000-id-2646492399/
650000.0,600.0,1140.3333333333333,76.0,3,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-29.9912912,-51.0735886,https://www.vivareal.com.br/imovel/apartamento-3-quartos-navegantes-bairros-porto-alegre-com-garagem-76m2-venda-RS650000-id-2631415755/
140000.0,200.0,450.0,61.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-29.9912912,-51.0735886,https://www.vivareal.com.br/imovel/apartamento-1-quartos-navegantes-bairros-porto-alegre-61m2-venda-RS140000-id-2646392256/
270000.0,220.0,377.0,65.0,2,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.006866,-51.1924578,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-com-garagem-65m2-venda-RS270000-id-2641177715/
535000.0,500.0,1300.0,62.0,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-29.9912912,-51.0735886,https://www.vivareal.com.br/imovel/apartamento-1-quartos-navegantes-bairros-porto-alegre-com-garagem-62m2-venda-RS535000-id-2609329904/
570000.0,560.0,1593.0,62.0,2,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-29.9912912,-51.0735886,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-com-garagem-62m2-venda-RS570000-id-2614939524/
535000.0,700.0,1200.0,69.0,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-29.9912912,-51.0735886,https://www.vivareal.com.br/imovel/apartamento-1-quartos-navegantes-bairros-porto-alegre-com-garagem-69m2-venda-RS535000-id-2632773757/
150000.0,200.0,13.0,58.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-29.9976398,-51.1964139,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-58m2-venda-RS150000-id-2646483474/
300004.0,240.0,493.3333333333333,72.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9991291,-51.1342854,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-72m2-venda-RS300004-id-2576736567/
155000.0,200.0,247.0,59.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.006866,-51.1924578,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-59m2-venda-RS155000-id-2646474370/
150000.0,200.0,13.0,58.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-29.9976398,-51.1964139,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-58m2-venda-RS150000-id-2646456140/
189000.0,160.0,1300.0,88.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9318343,-51.0309304,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-88m2-venda-RS189000-id-2549686260/
250000.0,280.0,350.0,79.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9976398,-51.1964139,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-79m2-venda-RS250000-id-2611997312/
150000.0,240.0,80.0,45.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.006866,-51.1924578,https://www.vivareal.com.br/imovel/apartamento-1-quartos-navegantes-bairros-porto-alegre-45m2-venda-RS150000-id-2646471799/
150000.0,200.0,13.0,58.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-29.9976398,-51.1964139,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-58m2-venda-RS150000-id-2646639933/
750000.0,540.0,2000.0,77.0,2,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-29.9912912,-51.0735886,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-com-garagem-77m2-venda-RS750000-id-2646593905/
191900.0,170.0,300.0,60.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9936324,-51.2007684,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-60m2-venda-RS191900-id-2517434869/
209900.0,330.0,310.0,57.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.0086277,-51.203229,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-57m2-venda-RS209900-id-2645642642/
649000.0,600.0,1931.0,77.0,3,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-29.9912912,-51.0735886,https://www.vivareal.com.br/imovel/apartamento-3-quartos-navegantes-bairros-porto-alegre-com-garagem-77m2-venda-RS649000-id-2639831425/
297000.0,300.0,43.0,87.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9936324,-51.2007684,https://www.vivareal.com.br/imovel/apartamento-3-quartos-navegantes-bairros-porto-alegre-87m2-venda-RS297000-id-2644989173/
150000.0,200.0,13.0,58.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-29.9976398,-51.1964139,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-58m2-venda-RS150000-id-2646407463/
280000.0,205.0,600.0,81.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9976398,-51.1964139,https://www.vivareal.com.br/imovel/apartamento-3-quartos-navegantes-bairros-porto-alegre-81m2-venda-RS280000-id-2622706258/
198000.0,223.0,556.0,57.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0086277,-51.203229,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-57m2-venda-RS198000-id-2538038142/
750000.0,540.0,2075.0,77.0,3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-29.9936324,-51.2007684,https://www.vivareal.com.br/imovel/apartamento-3-quartos-navegantes-bairros-porto-alegre-com-garagem-77m2-venda-RS750000-id-2645659664/
160000.0,368.0,919.0,47.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-29.9779371,-51.1912042,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-47m2-venda-RS160000-id-2646935231/
200000.0,170.0,434.6666666666667,49.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0128403,-51.2010061,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-49m2-venda-RS200000-id-2626384239/
190000.0,180.0,43.0,60.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9936324,-51.2007684,https://www.vivareal.com.br/imovel/apartamento-2-quartos-navegantes-bairros-porto-alegre-60m2-venda-RS190000-id-2645628663/
180000.0,350.0,293.0,47.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-30.09167,-51.21944,https://www.vivareal.com.br/imovel/apartamento-1-quartos-nonoai-bairros-porto-alegre-47m2-venda-RS180000-id-2233255492/
260000.0,350.0,550.0,51.0,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0922338,-51.2278767,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nonoai-bairros-porto-alegre-com-garagem-51m2-venda-RS260000-id-2646454153/
249000.0,150.0,350.0,60.0,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0873638,-51.211448,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nonoai-bairros-porto-alegre-com-garagem-60m2-venda-RS249000-id-2645415908/
274000.0,650.0,765.0,71.0,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0857768,-51.2223091,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nonoai-bairros-porto-alegre-com-garagem-71m2-venda-RS274000-id-2646562029/
341000.0,542.0,75.0,64.0,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-30.0931649,-51.2317276,https://www.vivareal.com.br/imovel/apartamento-3-quartos-nonoai-bairros-porto-alegre-com-garagem-64m2-venda-RS341000-id-2645818268/
